letter_id	letter_title	authority	ms_id	id repository	repository	settlement	idno	locus	creation	date	author_id	author	author_VIAF_URL	author_certainty	place_id	lat	lon	place	place_GeoName_URL	place_certainty	recipient_id	recipient	recipient_BNF_URL
CoEg_Mariette_1880-08-11	Le 11 août 1880, de La Bourboule, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	180-181	1880-08-11	11/08/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000160	45.588333	2.739167	La Bourboule	https://www.geonames.org/3010882	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-09-27	Le 27 septembre 1880, de Pont-de-Briques, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004			ms. 4030	fo 653	1880-09-27	27/09/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000133	50.681667	1.625833	Pont-de-Briques	https://www.geonames.org/2980283		CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_1880-09-28	Le 28 septembre 1880, de Pont-de-Briques, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	182	1880-09-28	28/09/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000133	50.681667	1.625833	Pont-de-Briques	https://www.geonames.org/2980283	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-10-18	Le 18 octobre 1880, de Pont-de-Briques, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	183-184	1880-10-18	18/10/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000133	50.681667	1.625833	Pont-de-Briques	https://www.geonames.org/2980283	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-10-25	Le 25 octobre 1880, de Pont-de-Briques, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	185	1880-10-25	25/10/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000133	50.681667	1.625833	Pont-de-Briques	https://www.geonames.org/2980283	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-11-04	Le 4 novembre 1880, de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	186	1880-11-04	04/11/80	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-11/12-xx_ms003f187	Fin novembre à décembre 1880, du Caire, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	187	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000010	30.056111111111	31.239444444444	Le Caire	https://www.geonames.org/360630	unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_1880-xx-xx	Peut-être fin 1880, sans lieu, à Maspero	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004	Institut de France	Paris	ms. 4030	Fo 647	1880	1880-xx-xx	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_imn	0	0	À identifier			CoEg_pers_00000291	Maspero, Gaston	
CoEg_Mariette_18xx-xx-xx	Sans date, de Paris, à Saulcy	Thomas Lebée	CoEg_Mariette_ms_011	CoEg_org_00000024	Archives nationales	Pierrefitte-sur-Seine		194	Xxxx-xx-xx	Xxxx-xx-xx	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507		CoEg_pers_00000280	Saulcy (de), Félicien	https://catalogue.bnf.fr/ark:/12148/cb12245110d
CoEg_Mariette_18xx-xx-xx_ms003f141-142	Sans date, de Boulogne-sur-Mer, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	141-142	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000035	50.72556	1.61389	Boulogne-sur-Mer	https://www.geonames.org/6439391	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_18xx-xx-xx_ms003f189	Vraisemblablement entre février 1848 et juin 1849, sans lieu, à Jeanron	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	189	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_imn	0	0	À identifier		unknown	CoEg_pers_00000386	Jeanron, Philippe-Auguste	https://catalogue.bnf.fr/ark:/12148/cb12156661z
CoEg_Mariette_18xx-xx-xx_ms003f84-85	Sans date ni lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	84-85	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_imn	0	0	À identifier		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_18xx-xx-xx_ms003f98	Sans date ni lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	98	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000086	48.2205994	16.2396296	Vienne	https://www.geonames.org/2761369	certain	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_18xx-xx-xx_ms003f99	Sans date ni lieu, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	99	?	?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_imn	0	0	À identifier		unknown	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
CoEg_Mariette_xxxx-03-27	Un 27 mars, à une Marie	Thomas Lebée	CoEg_Mariette_ms_028	CoEg_org_00000004			ms. 4030	fo 654	xxxx-03-27	xxxx-03-27	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_imn	0	0	À identifier			CoEg_pers_imn	À identifier	
CoEg_Mariette_xxxx-xx-xx_ms003f119	Peut-être en 1874, vraisemblablement de Paris, à Desjardins	Thomas Lebée	CoEg_Mariette_ms_003	CoEg_org_00000026	Bibliothèque nationale de France	Paris	NAF 11669	119	1874	1874 ?	CoEg_pers_00000001	Mariette [Pacha], Auguste	https://viaf.org/viaf/2521520	certain	CoEg_place_00000002	48.856944444444	2.3513888888889	Paris	http://www.geonames.org/2988507	conjecture	CoEg_pers_00000244	Desjardins, Ernest	https://catalogue.bnf.fr/ark:/12148/cb13003254s
